Date_Time,Charge_Capacity(Ah),Voltage(V)
02/01/2018 02:28:10.000,2.468141317,4.400053024
02/01/2018 02:30:10.000,2.504107475,4.400047302
02/01/2018 02:32:10.000,2.537947178,4.400136948
02/01/2018 02:34:10.000,2.569762945,4.400108337
02/01/2018 02:36:10.000,2.599672318,4.400138855
02/01/2018 02:38:10.000,2.627736807,4.400053978
02/01/2018 02:40:10.000,2.654045582,4.400064468
02/01/2018 02:42:10.000,2.67870903,4.400032043
02/01/2018 02:44:10.000,2.70183301,4.400044441
02/01/2018 02:46:10.000,2.711927891,4.400052071
02/01/2018 02:48:10.000,2.711927891,4.302103996
02/01/2018 02:50:10.000,2.711927891,4.290219307
02/01/2018 02:52:10.000,2.711927891,4.286864281
02/01/2018 02:54:10.000,2.711927891,3.974534988
02/01/2018 02:56:10.000,2.711927891,3.932888031
02/01/2018 02:58:10.000,2.711927891,3.897299767
02/01/2018 03:00:10.000,2.711927891,3.863668442
02/01/2018 03:02:10.000,2.711927891,3.83221817
02/01/2018 03:04:10.000,2.711927891,3.802585602
02/01/2018 03:06:10.000,2.711927891,3.773156166
02/01/2018 03:08:10.000,2.711927891,3.744333267
02/01/2018 03:10:10.000,2.711927891,3.717152596
02/01/2018 03:12:10.000,2.711927891,3.692169189
02/01/2018 03:14:10.000,2.711927891,3.669098854
02/01/2018 03:16:10.000,2.711927891,3.647356987
02/01/2018 03:18:10.000,2.711927891,3.626972198
02/01/2018 03:20:10.000,2.711927891,3.607637405
02/01/2018 03:22:10.000,2.711927891,3.589107513
02/01/2018 03:24:10.000,2.711927891,3.571570396
02/01/2018 03:26:10.000,2.711927891,3.554661751
02/01/2018 03:28:10.000,2.711927891,3.538189888
02/01/2018 03:30:10.000,2.711927891,3.522366524
02/01/2018 03:32:10.000,2.711927891,3.507001877
02/01/2018 03:34:10.000,2.711927891,3.492079735
02/01/2018 03:36:10.000,2.711927891,3.477527618
02/01/2018 03:38:10.000,2.711927891,3.462961197
02/01/2018 03:40:10.000,2.711927891,3.448064804
02/01/2018 03:42:10.000,2.711927891,3.432282448
02/01/2018 03:44:10.000,2.711927891,3.415642738
02/01/2018 03:46:10.000,2.711927891,3.397275925
02/01/2018 03:48:10.000,2.711927891,3.376280785
02/01/2018 03:50:10.000,2.711927891,3.352986336
02/01/2018 03:52:10.000,2.711927891,3.328070641
02/01/2018 03:54:10.000,2.711927891,3.299143791
02/01/2018 03:56:10.000,2.711927891,3.263895988
02/01/2018 03:58:10.000,2.711927891,3.218907356
02/01/2018 04:00:10.000,2.711927891,3.159570694
02/01/2018 04:02:10.000,2.711927891,3.075172424
02/01/2018 04:04:10.000,2.711927891,2.999996185
02/01/2018 04:06:10.000,2.711927891,3.575469971
02/01/2018 04:08:10.000,2.711927891,3.616621017
02/01/2018 04:10:10.000,2.711927891,3.627831459
02/01/2018 04:12:10.000,0,3.62762928
02/01/2018 04:14:10.000,0.160891622,4.200242996
02/01/2018 04:16:10.000,0.309306949,4.200233459
02/01/2018 04:18:10.000,0.443292618,4.200151443
02/01/2018 04:20:10.000,0.565951586,4.200206757
02/01/2018 04:22:10.000,0.67740941,4.200171471
02/01/2018 04:24:10.000,0.785691321,4.22356987
02/01/2018 04:26:10.000,0.894364595,4.248692513
02/01/2018 04:28:10.000,1.003014445,4.27544117
02/01/2018 04:30:10.000,1.111680984,4.30350399
02/01/2018 04:32:10.000,1.220348716,4.332746506
02/01/2018 04:34:10.000,1.329018116,4.363194466
02/01/2018 04:36:10.000,1.43768239,4.394490242
02/01/2018 04:38:10.000,1.54262805,4.400154114
02/01/2018 04:40:10.000,1.638653636,4.400190353
02/01/2018 04:42:10.000,1.727002621,4.400151253
02/01/2018 04:44:10.000,1.80870676,4.40015316
02/01/2018 04:46:10.000,1.884614468,4.4000597
02/01/2018 04:48:10.000,1.955432296,4.400067329
02/01/2018 04:50:10.000,2.021729231,4.400182724
02/01/2018 04:52:10.000,2.083952665,4.400081635
02/01/2018 04:54:10.000,2.142438173,4.400092125
02/01/2018 04:56:10.000,2.197470903,4.400131226
02/01/2018 04:58:10.000,2.249237537,4.400145531
02/01/2018 05:00:10.000,2.297956944,4.400029182
02/01/2018 05:02:10.000,2.343820333,4.400101662
02/01/2018 05:04:10.000,2.387032747,4.400061607
02/01/2018 05:06:10.000,2.427720547,4.40004158
02/01/2018 05:08:10.000,2.466014624,4.400096893
02/01/2018 05:10:10.000,2.502031565,4.4000597
02/01/2018 05:12:10.000,2.535912752,4.400039673
02/01/2018 05:14:10.000,2.56778574,4.400064468
02/01/2018 05:16:10.000,2.597748041,4.400053024
02/01/2018 05:18:10.000,2.625869274,4.400108337
02/01/2018 05:20:10.000,2.652234077,4.400115967
02/01/2018 05:22:10.000,2.676961422,4.400042534
02/01/2018 05:24:10.000,2.700155973,4.400091171
02/01/2018 05:26:10.000,2.711170435,4.400061607
02/01/2018 05:28:10.000,2.711170435,4.302474022
02/01/2018 05:30:10.000,2.711170435,4.290657043
02/01/2018 05:32:10.000,2.711170435,4.287351608
02/01/2018 05:34:10.000,2.711170435,3.97642231
02/01/2018 05:36:10.000,2.711170435,3.934980392
02/01/2018 05:38:10.000,2.711170435,3.899915695
02/01/2018 05:40:10.000,2.711170435,3.866511345
02/01/2018 05:42:10.000,2.711170435,3.83494854
02/01/2018 05:44:10.000,2.711170435,3.805137634
02/01/2018 05:46:10.000,2.711170435,3.77602005
02/01/2018 05:48:10.000,2.711170435,3.747133255
02/01/2018 05:50:10.000,2.711170435,3.719755173
02/01/2018 05:52:10.000,2.711170435,3.694414139
02/01/2018 05:54:10.000,2.711170435,3.671229362
02/01/2018 05:56:10.000,2.711170435,3.64981842
02/01/2018 05:58:10.000,2.711170435,3.629443169
02/01/2018 06:00:10.000,2.711170435,3.610255241
02/01/2018 06:02:10.000,2.711170435,3.591799736
02/01/2018 06:04:10.000,2.711170435,3.573913574
02/01/2018 06:06:10.000,2.711170435,3.556432724
02/01/2018 06:08:10.000,2.711170435,3.539578438
02/01/2018 06:10:10.000,2.711170435,3.523332596
02/01/2018 06:12:10.000,2.711170435,3.507962227
02/01/2018 06:14:10.000,2.711170435,3.493373871
02/01/2018 06:16:10.000,2.711170435,3.478582382
02/01/2018 06:18:10.000,2.711170435,3.463910103
02/01/2018 06:20:10.000,2.711170435,3.449040413
02/01/2018 06:22:10.000,2.711170435,3.432961464
02/01/2018 06:24:10.000,2.711170435,3.415922165
02/01/2018 06:26:10.000,2.711170435,3.39731884
02/01/2018 06:28:10.000,2.711170435,3.377057076
02/01/2018 06:30:10.000,2.711170435,3.354784012
02/01/2018 06:32:10.000,2.711170435,3.329878807
02/01/2018 06:34:10.000,2.711170435,3.300614357
02/01/2018 06:36:10.000,2.711170435,3.26497364
02/01/2018 06:38:10.000,2.711170435,3.220141411
02/01/2018 06:40:10.000,2.711170435,3.160556793
02/01/2018 06:42:10.000,2.711170435,3.075882912
02/01/2018 06:44:10.000,2.711170435,2.999996185
02/01/2018 06:46:10.000,2.711170435,3.575431824
02/01/2018 06:48:10.000,2.711170435,3.616698265
02/01/2018 06:50:10.000,2.711170435,3.62790966
02/01/2018 06:52:10.000,0,3.628036499
02/01/2018 06:54:10.000,0.160860568,4.200222015
02/01/2018 06:56:10.000,0.309117049,4.200201035
02/01/2018 06:58:10.000,0.443021983,4.200227737
02/01/2018 07:00:10.000,0.565428376,4.200146675
02/01/2018 07:02:10.000,0.673206627,4.200191498
02/01/2018 07:04:10.000,0.781504691,4.224206924
02/01/2018 07:06:10.000,0.890152812,4.249917984
02/01/2018 07:08:10.000,0.998826265,4.276813507
02/01/2018 07:10:10.000,1.107489109,4.305142403
02/01/2018 07:12:10.000,1.216154814,4.33459568
02/01/2018 07:14:10.000,1.324801922,4.364842415
02/01/2018 07:16:10.000,1.433488727,4.396296501
02/01/2018 07:18:10.000,1.537844539,4.400187492
02/01/2018 07:20:10.000,1.633199692,4.400156975
02/01/2018 07:22:10.000,1.720990777,4.400139809
02/01/2018 07:24:10.000,1.802292466,4.400131226
02/01/2018 07:26:10.000,1.877897859,4.400043488
02/01/2018 07:28:10.000,1.948541522,4.40013504
02/01/2018 07:30:10.000,2.014746904,4.40011692
02/01/2018 07:32:10.000,2.076929808,4.400126457
02/01/2018 07:34:10.000,2.135420799,4.400078773
02/01/2018 07:36:10.000,2.190500975,4.400162697
02/01/2018 07:38:10.000,2.242361546,4.40004158
02/01/2018 07:40:10.000,2.291176558,4.40008831
02/01/2018 07:42:10.000,2.337149858,4.400112152
02/01/2018 07:44:10.000,2.380477667,4.400075912
02/01/2018 07:46:10.000,2.421299934,4.400072098
02/01/2018 07:48:10.000,2.459689617,4.399991989
02/01/2018 07:50:10.000,2.495780468,4.40007019
02/01/2018 07:52:10.000,2.529754162,4.400078773
02/01/2018 07:54:10.000,2.561774254,4.400046349
02/01/2018 07:56:10.000,2.591905832,4.400068283
02/01/2018 07:58:10.000,2.620201111,4.400058746
02/01/2018 08:00:10.000,2.64677,4.399988174
02/01/2018 08:02:10.000,2.671700954,4.400109291
02/01/2018 08:04:10.000,2.695103884,4.400037766
02/01/2018 08:06:10.000,2.709350348,4.400078773
02/01/2018 08:08:10.000,2.709350348,4.302370071
02/01/2018 08:10:10.000,2.709350348,4.290555954
02/01/2018 08:12:10.000,2.709350348,4.287211418
02/01/2018 08:14:10.000,2.709350348,3.975891113
02/01/2018 08:16:10.000,2.709350348,3.934123039
02/01/2018 08:18:10.000,2.709350348,3.898905754
02/01/2018 08:20:10.000,2.709350348,3.865869522
02/01/2018 08:22:10.000,2.709350348,3.83439064
02/01/2018 08:24:10.000,2.709350348,3.803998947
02/01/2018 08:26:10.000,2.709350348,3.774301529
02/01/2018 08:28:10.000,2.709350348,3.745662689
02/01/2018 08:30:10.000,2.709350348,3.719089508
02/01/2018 08:32:10.000,2.709350348,3.694242477
02/01/2018 08:34:10.000,2.709350348,3.671003342
02/01/2018 08:36:10.000,2.709350348,3.649028778
02/01/2018 08:38:10.000,2.709350348,3.628501892
02/01/2018 08:40:10.000,2.709350348,3.609242439
02/01/2018 08:42:10.000,2.709350348,3.590768814
02/01/2018 08:44:10.000,2.709350348,3.57290554
02/01/2018 08:46:10.000,2.709350348,3.555782318
02/01/2018 08:48:10.000,2.709350348,3.539408684
02/01/2018 08:50:10.000,2.709350348,3.523461342
02/01/2018 08:52:10.000,2.709350348,3.507916451
02/01/2018 08:54:10.000,2.709350348,3.492828369
02/01/2018 08:56:10.000,2.709350348,3.478163719
02/01/2018 08:58:10.000,2.709350348,3.46374321
02/01/2018 09:00:10.000,2.709350348,3.448800087
02/01/2018 09:02:10.000,2.709350348,3.43309021
02/01/2018 09:04:10.000,2.709350348,3.415581703
02/01/2018 09:06:10.000,2.709350348,3.396495819
02/01/2018 09:08:10.000,2.709350348,3.375816345
02/01/2018 09:10:10.000,2.709350348,3.353408813
02/01/2018 09:12:10.000,2.709350348,3.328810692
02/01/2018 09:14:10.000,2.709350348,3.299947739
02/01/2018 09:16:10.000,2.709350348,3.264545441
02/01/2018 09:18:10.000,2.709350348,3.219741821
02/01/2018 09:20:10.000,2.709350348,3.160573006
02/01/2018 09:22:10.000,2.709350348,3.075609207
02/01/2018 09:24:10.000,2.709350348,2.999998093
02/01/2018 09:26:10.000,2.709350348,3.574997902
02/01/2018 09:28:10.000,2.709350348,3.616315842
02/01/2018 09:30:10.000,2.709350348,3.627528191
02/01/2018 09:32:10.000,0,3.627484322
02/01/2018 09:34:10.000,0.160823047,4.200222969
02/01/2018 09:36:10.000,0.308890522,4.200208664
02/01/2018 09:38:10.000,0.442603737,4.200181961
02/01/2018 09:40:10.000,0.564887166,4.20021534
02/01/2018 09:42:10.000,0.672477245,4.200233459
02/01/2018 09:44:10.000,0.780752182,4.224006653
02/01/2018 09:46:10.000,0.889429688,4.250029564
02/01/2018 09:48:10.000,0.998090267,4.276994705
02/01/2018 09:50:10.000,1.106755257,4.305131912
02/01/2018 09:52:10.000,1.215423465,4.334392548
02/01/2018 09:54:10.000,1.324078202,4.364990234
02/01/2018 09:56:10.000,1.432739019,4.39662838
02/01/2018 09:58:10.000,1.537053347,4.400226593
02/01/2018 10:00:10.000,1.632418752,4.400154114
02/01/2018 10:02:10.000,1.72024262,4.400134087
02/01/2018 10:04:10.000,1.801549792,4.400186539
02/01/2018 10:06:10.000,1.877207279,4.400119781
02/01/2018 10:08:10.000,1.947875261,4.400113106
02/01/2018 10:10:10.000,2.014112234,4.400115967
02/01/2018 10:12:10.000,2.076299906,4.400130272
02/01/2018 10:14:10.000,2.134745836,4.40010643
02/01/2018 10:16:10.000,2.18975091,4.400083542
02/01/2018 10:18:10.000,2.241540909,4.400121689
02/01/2018 10:20:10.000,2.290329218,4.400096893
02/01/2018 10:22:10.000,2.336299896,4.400099754
02/01/2018 10:24:10.000,2.379627228,4.400096893
02/01/2018 10:26:10.000,2.420423746,4.400149345
02/01/2018 10:28:10.000,2.458773851,4.400099754
02/01/2018 10:30:10.000,2.494807005,4.400092125
02/01/2018 10:32:10.000,2.528721333,4.400085449
02/01/2018 10:34:10.000,2.560692549,4.400134087
02/01/2018 10:36:10.000,2.590771198,4.400074959
02/01/2018 10:38:10.000,2.619035721,4.400091171
02/01/2018 10:40:10.000,2.645575762,4.400067329
02/01/2018 10:42:10.000,2.670491934,4.400062561
02/01/2018 10:44:10.000,2.693863153,4.39996624
02/01/2018 10:46:10.000,2.70789361,4.400100708
02/01/2018 10:48:10.000,2.70789361,4.30210495
02/01/2018 10:50:10.000,2.70789361,4.290236473
02/01/2018 10:52:10.000,2.70789361,4.286899567
02/01/2018 10:54:10.000,2.70789361,3.975025177
02/01/2018 10:56:10.000,2.70789361,3.933351517
02/01/2018 10:58:10.000,2.70789361,3.898252487
02/01/2018 11:00:10.000,2.70789361,3.865298271
02/01/2018 11:02:10.000,2.70789361,3.833719254
02/01/2018 11:04:10.000,2.70789361,3.803318977
02/01/2018 11:06:10.000,2.70789361,3.773124695
02/01/2018 11:08:10.000,2.70789361,3.744482994
02/01/2018 11:10:10.000,2.70789361,3.717815399
02/01/2018 11:12:10.000,2.70789361,3.692998886
02/01/2018 11:14:10.000,2.70789361,3.669816017
02/01/2018 11:16:10.000,2.70789361,3.648227692
02/01/2018 11:18:10.000,2.70789361,3.627710342
02/01/2018 11:20:10.000,2.70789361,3.608194351
02/01/2018 11:22:10.000,2.70789361,3.589641571
02/01/2018 11:24:10.000,2.70789361,3.571697235
02/01/2018 11:26:10.000,2.70789361,3.554467201
02/01/2018 11:28:10.000,2.70789361,3.537819862
02/01/2018 11:30:10.000,2.70789361,3.521957397
02/01/2018 11:32:10.000,2.70789361,3.506749153
02/01/2018 11:34:10.000,2.70789361,3.491881371
02/01/2018 11:36:10.000,2.70789361,3.477358818
02/01/2018 11:38:10.000,2.70789361,3.462716103
02/01/2018 11:40:10.000,2.70789361,3.447682381
02/01/2018 11:42:10.000,2.70789361,3.431900978
02/01/2018 11:44:10.000,2.70789361,3.414736748
02/01/2018 11:46:10.000,2.70789361,3.395833969
02/01/2018 11:48:10.000,2.70789361,3.375394821
02/01/2018 11:50:10.000,2.70789361,3.353523254
02/01/2018 11:52:10.000,2.70789361,3.328704834
02/01/2018 11:54:10.000,2.70789361,3.299263954
02/01/2018 11:56:10.000,2.70789361,3.263361931
02/01/2018 11:58:10.000,2.70789361,3.21771431
02/01/2018 12:00:10.000,2.70789361,3.157653809
02/01/2018 12:02:10.000,2.70789361,3.072335243
02/01/2018 12:04:10.000,2.70789361,3
02/01/2018 12:06:10.000,2.70789361,3.574676514
02/01/2018 12:08:10.000,2.70789361,3.616098404
02/01/2018 12:10:10.000,2.70789361,3.627358437
02/01/2018 12:12:10.000,0,3.627557755
02/01/2018 12:14:10.000,0.160929978,4.200186729
02/01/2018 12:16:10.000,0.309199929,4.200201035
02/01/2018 12:18:10.000,0.44300738,4.20018959
02/01/2018 12:20:10.000,0.565300584,4.20012188
02/01/2018 12:22:10.000,0.672365129,4.200181961
02/01/2018 12:24:10.000,0.780661047,4.223935127
02/01/2018 12:26:10.000,0.889324188,4.249659538
02/01/2018 12:28:10.000,0.997977853,4.27666378
02/01/2018 12:30:10.000,1.106649518,4.304876328
02/01/2018 12:32:10.000,1.215306997,4.334305763
02/01/2018 12:34:10.000,1.323974729,4.364517212
02/01/2018 12:36:10.000,1.432643652,4.395879745
02/01/2018 12:38:10.000,1.537138224,4.400188446
02/01/2018 12:40:10.000,1.632653356,4.400184631
02/01/2018 12:42:10.000,1.720595241,4.400097847
02/01/2018 12:44:10.000,1.802039623,4.400190353
02/01/2018 12:46:10.000,1.877842903,4.400179863
02/01/2018 12:48:10.000,1.948642969,4.400134087
02/01/2018 12:50:10.000,2.014986038,4.400144577
02/01/2018 12:52:10.000,2.077263594,4.400175095
02/01/2018 12:54:10.000,2.135824442,4.400086403
02/01/2018 12:56:10.000,2.190928221,4.400134087
02/01/2018 12:58:10.000,2.242801666,4.400130272
02/01/2018 13:00:10.000,2.291636705,4.400054932
02/01/2018 13:02:10.000,2.337609529,4.400055885
02/01/2018 13:04:10.000,2.380886555,4.400069237
02/01/2018 13:06:10.000,2.421619177,4.400053024
02/01/2018 13:08:10.000,2.459961891,4.400102615
02/01/2018 13:10:10.000,2.496027946,4.400138855
02/01/2018 13:12:10.000,2.529952765,4.400105476
02/01/2018 13:14:10.000,2.561888695,4.400075912
02/01/2018 13:16:10.000,2.591932297,4.400108337
02/01/2018 13:18:10.000,2.620174885,4.400104523
02/01/2018 13:20:10.000,2.646715403,4.400062561
02/01/2018 13:22:10.000,2.671620846,4.400015831
02/01/2018 13:24:10.000,2.694977999,4.400040627
02/01/2018 13:26:10.000,2.70852828,4.400047302
02/01/2018 13:28:10.000,2.70852828,4.302325249
02/01/2018 13:30:10.000,2.70852828,4.290475845
02/01/2018 13:32:10.000,2.70852828,4.287136078
02/01/2018 13:34:10.000,2.70852828,3.975769043
02/01/2018 13:36:10.000,2.70852828,3.933981895
02/01/2018 13:38:10.000,2.70852828,3.89863205
02/01/2018 13:40:10.000,2.70852828,3.865548134
02/01/2018 13:42:10.000,2.70852828,3.834329605
02/01/2018 13:44:10.000,2.70852828,3.80388546
02/01/2018 13:46:10.000,2.70852828,3.773666382
02/01/2018 13:48:10.000,2.70852828,3.744521141
02/01/2018 13:50:10.000,2.70852828,3.717752457
02/01/2018 13:52:10.000,2.70852828,3.693099022
02/01/2018 13:54:10.000,2.70852828,3.670194626
02/01/2018 13:56:10.000,2.70852828,3.648697853
02/01/2018 13:58:10.000,2.70852828,3.627990723
02/01/2018 14:00:10.000,2.70852828,3.608329773
02/01/2018 14:02:10.000,2.70852828,3.589467049
02/01/2018 14:04:10.000,2.70852828,3.571473122
02/01/2018 14:06:10.000,2.70852828,3.554048538
02/01/2018 14:08:10.000,2.70852828,3.537518501
02/01/2018 14:10:10.000,2.70852828,3.521543503
02/01/2018 14:12:10.000,2.70852828,3.506155968
02/01/2018 14:14:10.000,2.70852828,3.491194725
02/01/2018 14:16:10.000,2.70852828,3.476566315
02/01/2018 14:18:10.000,2.70852828,3.461748123
02/01/2018 14:20:10.000,2.70852828,3.446538925
02/01/2018 14:22:10.000,2.70852828,3.430675507
02/01/2018 14:24:10.000,2.70852828,3.413541794
02/01/2018 14:26:10.000,2.70852828,3.39462471
02/01/2018 14:28:10.000,2.70852828,3.37424469
02/01/2018 14:30:10.000,2.70852828,3.351979256
02/01/2018 14:32:10.000,2.70852828,3.32646656
02/01/2018 14:34:10.000,2.70852828,3.296653748
02/01/2018 14:36:10.000,2.70852828,3.260931015
02/01/2018 14:38:10.000,2.70852828,3.215689659
02/01/2018 14:40:10.000,2.70852828,3.15583992
02/01/2018 14:42:10.000,2.70852828,3.06993866
02/01/2018 14:44:10.000,2.70852828,2.999999046
02/01/2018 14:46:10.000,2.70852828,3.575443268
02/01/2018 14:48:10.000,2.70852828,3.616955757
02/01/2018 14:50:10.000,2.70852828,3.628212929
02/01/2018 14:52:10.000,0,3.6281147
02/01/2018 14:54:10.000,0.16079095,4.200220108
02/01/2018 14:56:10.000,0.308636606,4.200248718
02/01/2018 14:58:10.000,0.441978425,4.200173378
02/01/2018 15:00:10.000,0.563851237,4.200166702
02/01/2018 15:02:10.000,0.664941549,4.200220108
02/01/2018 15:04:10.000,0.773216724,4.223806381
02/01/2018 15:06:10.000,0.881880522,4.249360085
02/01/2018 15:08:10.000,0.990540206,4.276184082
02/01/2018 15:10:10.000,1.099203825,4.304548264
02/01/2018 15:12:10.000,1.207872629,4.333871841
02/01/2018 15:14:10.000,1.316533804,4.364278793
02/01/2018 15:16:10.000,1.425197124,4.395647049
02/01/2018 15:18:10.000,1.529780388,4.400178909
02/01/2018 15:20:10.000,1.625430107,4.400134087
02/01/2018 15:22:10.000,1.713531375,4.400178909
02/01/2018 15:24:10.000,1.795145631,4.400213242
02/01/2018 15:26:10.000,1.871107817,4.400156975
02/01/2018 15:28:10.000,1.94207263,4.400143623
02/01/2018 15:30:10.000,2.008540392,4.400136948
02/01/2018 15:32:10.000,2.070962429,4.400176048
02/01/2018 15:34:10.000,2.129667044,4.400079727
02/01/2018 15:36:10.000,2.184906006,4.400114059
02/01/2018 15:38:10.000,2.236913204,4.400074959
02/01/2018 15:40:10.000,2.285894156,4.400080681
02/01/2018 15:42:10.000,2.332036257,4.400073051
02/01/2018 15:44:10.000,2.375480175,4.400100708
02/01/2018 15:46:10.000,2.416368484,4.400062561
02/01/2018 15:48:10.000,2.454823732,4.400105476
02/01/2018 15:50:10.000,2.490997076,4.400018692
02/01/2018 15:52:10.000,2.525012255,4.400044441
02/01/2018 15:54:10.000,2.557018757,4.400037766
02/01/2018 15:56:10.000,2.587166071,4.400027275
02/01/2018 15:58:10.000,2.615532398,4.400047302
02/01/2018 16:00:10.000,2.642216206,4.400097847
02/01/2018 16:02:10.000,2.667266846,4.400073051
02/01/2018 16:04:10.000,2.690751553,4.400045395
02/01/2018 16:06:10.000,2.706293106,4.400058746
02/01/2018 16:08:10.000,2.706293106,4.30237484
02/01/2018 16:10:10.000,2.706293106,4.290551186
02/01/2018 16:12:10.000,2.706293106,4.287228584
02/01/2018 16:14:10.000,2.706293106,3.976664543
02/01/2018 16:16:10.000,2.706293106,3.93463707
02/01/2018 16:18:10.000,2.706293106,3.89928627
02/01/2018 16:20:10.000,2.706293106,3.866333008
02/01/2018 16:22:10.000,2.706293106,3.835155487
02/01/2018 16:24:10.000,2.706293106,3.805019379
02/01/2018 16:26:10.000,2.706293106,3.774730682
02/01/2018 16:28:10.000,2.706293106,3.74502182
02/01/2018 16:30:10.000,2.706293106,3.718151093
02/01/2018 16:32:10.000,2.706293106,3.693993568
02/01/2018 16:34:10.000,2.706293106,3.671151161
02/01/2018 16:36:10.000,2.706293106,3.649560928
02/01/2018 16:38:10.000,2.706293106,3.629011154
02/01/2018 16:40:10.000,2.706293106,3.609606743
02/01/2018 16:42:10.000,2.706293106,3.591022491
02/01/2018 16:44:10.000,2.706293106,3.572935104
02/01/2018 16:46:10.000,2.706293106,3.555499077
02/01/2018 16:48:10.000,2.706293106,3.538829803
02/01/2018 16:50:10.000,2.706293106,3.522797585
02/01/2018 16:52:10.000,2.706293106,3.507423401
02/01/2018 16:54:10.000,2.706293106,3.492684364
02/01/2018 16:56:10.000,2.706293106,3.47807312
02/01/2018 16:58:10.000,2.706293106,3.463357925
02/01/2018 17:00:10.000,2.706293106,3.44813633
02/01/2018 17:02:10.000,2.706293106,3.432081223
02/01/2018 17:04:10.000,2.706293106,3.414634705
02/01/2018 17:06:10.000,2.706293106,3.395859718
02/01/2018 17:08:10.000,2.706293106,3.375875473
02/01/2018 17:10:10.000,2.706293106,3.353679657
02/01/2018 17:12:10.000,2.706293106,3.328144073
02/01/2018 17:14:10.000,2.706293106,3.298218727
02/01/2018 17:16:10.000,2.706293106,3.261888504
02/01/2018 17:18:10.000,2.706293106,3.216263771
02/01/2018 17:20:10.000,2.706293106,3.156067848
02/01/2018 17:22:10.000,2.706293106,3.06983757
02/01/2018 17:24:10.000,2.706293106,2.999997139
02/01/2018 17:26:10.000,2.706293106,3.575062752
02/01/2018 17:28:10.000,2.706293106,3.616646767
02/01/2018 17:30:10.000,2.706293106,3.627958298
02/01/2018 17:32:10.000,0,3.62787056
02/01/2018 17:34:10.000,0.160756513,4.200222969
02/01/2018 17:36:10.000,0.308544904,4.200222969
02/01/2018 17:38:10.000,0.441901684,4.200238228
02/01/2018 17:40:10.000,0.563768506,4.200176239
02/01/2018 17:42:10.000,0.665669858,4.200182915
02/01/2018 17:44:10.000,0.773936093,4.223865509
02/01/2018 17:46:10.000,0.882609069,4.249505997
02/01/2018 17:48:10.000,0.991282463,4.276613235
02/01/2018 17:50:10.000,1.099945188,4.305431366
02/01/2018 17:52:10.000,1.208613515,4.30796051
02/01/2018 17:54:10.000,1.317278624,4.342581749
02/01/2018 17:56:10.000,1.425940514,4.3832798
02/01/2018 17:58:10.000,1.532407165,4.400172234
02/01/2018 18:00:10.000,1.629009724,4.400184631
02/01/2018 18:02:10.000,1.717171669,4.400162697
02/01/2018 18:04:10.000,1.798479557,4.400137901
02/01/2018 18:06:10.000,1.874017715,4.400159836
02/01/2018 18:08:10.000,1.94455111,4.40013504
02/01/2018 18:10:10.000,2.010641575,4.400107384
02/01/2018 18:12:10.000,2.072739363,4.400078773
02/01/2018 18:14:10.000,2.131156206,4.40009594
02/01/2018 18:16:10.000,2.186098337,4.400067329
02/01/2018 18:18:10.000,2.237828255,4.40009594
02/01/2018 18:20:10.000,2.286548376,4.40010643
02/01/2018 18:22:10.000,2.332455158,4.400066376
02/01/2018 18:24:10.000,2.375682592,4.400045395
02/01/2018 18:26:10.000,2.416380405,4.400058746
02/01/2018 18:28:10.000,2.454661608,4.400062561
02/01/2018 18:30:10.000,2.490643024,4.400075912
02/01/2018 18:32:10.000,2.524470091,4.399989128
02/01/2018 18:34:10.000,2.556292295,4.400080681
02/01/2018 18:36:10.000,2.58627677,4.40004921
02/01/2018 18:38:10.000,2.614505529,4.400079727
02/01/2018 18:40:10.000,2.641041994,4.400064468
02/01/2018 18:42:10.000,2.665963411,4.399996758
02/01/2018 18:44:10.000,2.689352036,4.400025368
02/01/2018 18:46:10.000,2.703638554,4.400051117
02/01/2018 18:48:10.000,2.703638554,4.302019119
02/01/2018 18:50:10.000,2.703638554,4.290107727
02/01/2018 18:52:10.000,2.703638554,4.28676796
02/01/2018 18:54:10.000,2.703638554,3.975092888
02/01/2018 18:56:10.000,2.703638554,3.933131218
02/01/2018 18:58:10.000,2.703638554,3.897745132
02/01/2018 19:00:10.000,2.703638554,3.864672661
02/01/2018 19:02:10.000,2.703638554,3.833737373
02/01/2018 19:04:10.000,2.703638554,3.80388546
02/01/2018 19:06:10.000,2.703638554,3.773877144
02/01/2018 19:08:10.000,2.703638554,3.744202614
02/01/2018 19:10:10.000,2.703638554,3.716803551
02/01/2018 19:12:10.000,2.703638554,3.692338943
02/01/2018 19:14:10.000,2.703638554,3.669606209
02/01/2018 19:16:10.000,2.703638554,3.648207664
02/01/2018 19:18:10.000,2.703638554,3.628001213
02/01/2018 19:20:10.000,2.703638554,3.608592987
02/01/2018 19:22:10.000,2.703638554,3.590021133
02/01/2018 19:24:10.000,2.703638554,3.572219849
02/01/2018 19:26:10.000,2.703638554,3.55493927
02/01/2018 19:28:10.000,2.703638554,3.538286209
02/01/2018 19:30:10.000,2.703638554,3.522216797
02/01/2018 19:32:10.000,2.703638554,3.506796837
02/01/2018 19:34:10.000,2.703638554,3.491945267
02/01/2018 19:36:10.000,2.703638554,3.477493286
02/01/2018 19:38:10.000,2.703638554,3.46243
02/01/2018 19:40:10.000,2.703638554,3.447024345
02/01/2018 19:42:10.000,2.703638554,3.431006432
